Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date,Custom field (Patch Info)
Bug,HBASE-22495,13236282,"Update SyncTable section, explaining from which specific minor versions ""doDeletes/doPuts"" is available",wchevreuil,wchevreuil,Major,Resolved,Fixed,29/May/19 16:05,28/Sep/19 03:15,,
Bug,HIVE-21803,13236236,"The result of ""insert overwrite table"" is inconsistent with the original table",,Jiaxin zou,Major,Resolved,Fixed,29/May/19 12:40,03/Jun/19 04:12,,
Bug,SPARK-27872,13236226,Driver and executors use a different service account breaking pull secrets,skonto,skonto,Major,Resolved,Fixed,29/May/19 12:19,12/Oct/20 03:38,,
Bug,HDFS-14519,13236216,"NameQuota is not update after concat operation, so namequota is wrong",RANith,RANith,Major,Resolved,Fixed,29/May/19 11:12,17/Dec/19 16:53,,
Bug,HBASE-22492,13236198,HBase server doesn't preserve SASL sequence number on the network,sbarnoud,sbarnoud,Major,Resolved,Fixed,29/May/19 09:23,27/Feb/21 17:21,,
Bug,HIVE-21801,13236185,Tests using miniHS2 with HTTP as transport are creating miniHS2 with binary transport,ashutosh.bapat,ashutosh.bapat,Major,Resolved,Fixed,29/May/19 08:30,19/Jun/19 12:53,,
Bug,HBASE-22490,13236153,Nightly client integration test fails with hadoop-3,zghao,zhangduo,Major,Resolved,Fixed,29/May/19 03:53,01/Jun/19 00:24,,
Bug,ZEPPELIN-4173,13236146,Open the note with the wrong repl name throw NullPointerException,liuxun323,liuxun323,Major,Closed,Fixed,29/May/19 02:43,24/Dec/20 03:14,,
Bug,SPARK-27869,13236123,Redact sensitive information in System Properties from UI,aaruna,aaruna,Major,Resolved,Fixed,28/May/19 22:51,29/May/19 23:49,,
Bug,SPARK-27868,13236121,Better document shuffle / RPC listen backlog,vanzin,vanzin,Minor,Resolved,Fixed,28/May/19 22:41,08/Jun/20 17:09,,
Bug,HIVE-21799,13236109,"NullPointerException in DynamicPartitionPruningOptimization, when join key is on aggregation column",jdere,jdere,Major,Resolved,Fixed,28/May/19 21:31,12/Jun/19 17:24,,
Bug,ZOOKEEPER-3405,13236106,owasp flagging jackson-databind,phunt,phunt,Critical,Closed,Fixed,28/May/19 21:21,16/Oct/19 18:58,,
Bug,KAFKA-8442,13236077,Inconsistent ISR output in topic command when using --bootstrap-server,huxi_2b,hachikuji,Major,Resolved,Fixed,28/May/19 19:01,30/Jul/19 15:44,,
Bug,HBASE-22487,13236041,getMostLoadedRegions is unused,clayb,clayb,Trivial,Resolved,Fixed,28/May/19 16:38,07/Oct/19 18:42,,
Bug,CAMEL-13592,13236010,camel-sql - Repeated parameters in URI are not treated correctly,davsclaus,Kosta K,Minor,Resolved,Fixed,28/May/19 14:00,07/Jul/19 14:53,,
Bug,CASSANDRA-15143,13235976,Remove assertion on file deletion to trigger failure policy,spod,spod,Normal,Resolved,Fixed,28/May/19 11:07,15/May/20 08:55,,
Bug,IGNITE-11875,13235970,Thin client is unable to authenticate with long password,isapego,isapego,Major,Resolved,Fixed,28/May/19 10:37,20/Jun/19 15:47,,
Bug,FLINK-12646,13235954,Use reserved IP as unrouteable IP in RestClientTest,victor-wong,victor-wong,Minor,Resolved,Fixed,28/May/19 09:45,12/Jun/19 07:48,28/May/19 00:00,
Bug,FLINK-12642,13235932,OutputBufferPoolUsageGauge can fail with NPE,azagrebin,chesnay,Critical,Closed,Fixed,28/May/19 08:07,02/Oct/19 17:48,,
Bug,SPARK-27863,13235928,Metadata files and temporary files should not be counted as data files,yumwang,yumwang,Major,Resolved,Fixed,28/May/19 07:58,07/Jun/19 06:43,,
Bug,HBASE-22486,13235923,Fix flaky test TestLockManager,zghao,zghao,Major,Resolved,Fixed,28/May/19 07:38,29/May/19 16:41,,
Bug,HBASE-22485,13235896,Fix failed ut TestClusterRestartFailover,zghao,zghao,Major,Resolved,Fixed,28/May/19 03:49,29/May/19 12:05,,
Bug,SPARK-27858,13235883,Fix for avro deserialization on union types with multiple non-null types,gcmerz,dongjoon,Major,Resolved,Fixed,28/May/19 00:09,28/May/19 15:39,,
Bug,ZOOKEEPER-3404,13235871,BouncyCastle upgrade to 1.61 might cause flaky test issues,,andor,Major,Closed,Fixed,27/May/19 20:48,16/Oct/19 18:59,,
Bug,KAFKA-8437,13235861,Consumer should wait for api version before checking if offset validation is possible,hachikuji,hachikuji,Major,Resolved,Fixed,27/May/19 18:30,27/May/19 21:23,,
Bug,HIVE-21796,13235847,ArrayWritableObjectInspector.equals can take O(2^nesting_depth) time,zmatyus,csringhofer,Major,Resolved,Fixed,27/May/19 16:27,12/Jun/19 02:37,,
Bug,CAMEL-13587,13235838,"InflightRepository, InflightEntry getElapsed is 0",davsclaus,jkike,Major,Resolved,Fixed,27/May/19 15:07,28/May/19 13:09,,
Bug,IGNITE-11874,13235837,Fix mismatch between idle_verify results with and without -dump option.,Denis Chudov,Denis Chudov,Major,Resolved,Fixed,27/May/19 15:05,26/Jul/19 05:49,,
Bug,HBASE-22484,13235830,Javadoc Warnings: Fix warnings coming due to @result tag in TestCoprocessorWhitelistMasterObserver,murtaza.hassan,murtaza.hassan,Trivial,Resolved,Fixed,27/May/19 14:15,02/Oct/19 17:27,,
Bug,CAMEL-13586,13235827,New website: The spacing related to links in antora generated docs is wrong,,acosentino,Major,Resolved,Fixed,27/May/19 14:05,21/Aug/19 07:44,,
Bug,HIVE-21795,13235824,Rollup summary row might be missing when a mapjoin is happening on a partitioned table,kgyrtkirk,kgyrtkirk,Major,Resolved,Fixed,27/May/19 13:39,05/Jun/19 12:48,,
Bug,FLINK-12636,13235816,REST API stability test does not fail on compatible modifications,chesnay,chesnay,Major,Closed,Fixed,27/May/19 12:45,28/May/19 17:06,,
Bug,FLINK-12635,13235812,REST API stability test does not cover jar upload,chesnay,chesnay,Major,Closed,Fixed,27/May/19 12:40,28/May/19 17:06,,
Bug,CASSANDRA-15142,13235789,Fix errors on repairing empty keyspace,spod,spod,Normal,Resolved,Fixed,27/May/19 11:13,15/May/20 08:53,,
Bug,HBASE-22482,13235785,Fix tag Warnings in TestPartitionedMobCompactor,murtaza.hassan,murtaza.hassan,Trivial,Resolved,Fixed,27/May/19 10:47,02/Oct/19 17:27,,
Bug,HBASE-22481,13235770,Javadoc Warnings: reference not found ,murtaza.hassan,murtaza.hassan,Trivial,Resolved,Fixed,27/May/19 09:32,11/Jun/19 02:30,,
Bug,HDFS-14514,13235745,Actual read size of open file in encryption zone still larger than listing size even after enabling HDFS-11402 in Hadoop 2,smeng,smeng,Major,Resolved,Fixed,27/May/19 08:29,30/May/19 03:44,,
Bug,HBASE-22477,13235712,Throwing exception when meta region is not in OPEN state in client registry may crash a master,zhangduo,zhangduo,Major,Resolved,Fixed,27/May/19 02:46,02/Jul/19 09:09,,
Bug,HBASE-22476,13235704,"HBase-backup module's class ""org.apache.hadoop.hbase.backup.impl.BackupManifest"" FSDataInputStream is not close. ",q977734161,q977734161,Major,Resolved,Fixed,27/May/19 00:31,16/Nov/20 10:49,,
Bug,GROOVY-9146,13235664,Seems to be a gap in method reference support,paulk,paulk,Major,Closed,Fixed,26/May/19 14:12,11/Nov/20 02:01,,
Bug,HBASE-22473,13235639,Split TestSCP,zhangduo,zhangduo,Major,Resolved,Fixed,26/May/19 07:00,28/May/19 00:34,,
Bug,HBASE-22471,13235636,Our nightly jobs for master and branch-2 are still using hadoop-2.7.1 in integration test,zhangduo,zhangduo,Major,Resolved,Fixed,26/May/19 05:51,29/May/19 14:13,,
Bug,FLINK-12622,13235566,Scala process function example doesn't compile,chaiyq,chaiyq,Minor,Closed,Fixed,25/May/19 00:53,23/Oct/19 10:52,,
Bug,HIVE-21794,13235555,Add materialized view parameters to sqlStdAuthSafeVarNameRegexes,jcamachorodriguez,jcamachorodriguez,Major,Resolved,Fixed,24/May/19 23:05,29/May/19 18:16,,
Bug,HIVE-21793,13235543,CBO retrieves column stats even if hive.stats.fetch.column.stats is set to false,jcamachorodriguez,jcamachorodriguez,Major,Resolved,Fixed,24/May/19 22:27,30/Aug/19 18:45,,
Bug,KAFKA-8429,13235542,Consumer should handle offset change while OffsetForLeaderEpoch is inflight,hachikuji,hachikuji,Blocker,Resolved,Fixed,24/May/19 22:25,03/Jun/19 16:15,,
Bug,KAFKA-8427,13235474,Error while cleanup under windows for EmbeddedKafkaCluster,guozhang,sukumaar,Major,Resolved,Fixed,24/May/19 16:20,27/Sep/19 19:11,,
Bug,CAMEL-13576,13235442,avoid adding cxf message context map into camel exchange,ffang,ffang,Major,Resolved,Fixed,24/May/19 15:20,24/May/19 15:36,,
Bug,KAFKA-8426,13235410,KIP 421 Bug: ConfigProvider configs param inconsistent with KIP-297,,tejal,Blocker,Resolved,Fixed,24/May/19 14:14,03/Jun/19 16:26,,
Bug,HIVE-21791,13235409,Fix Surrogate Key issue for insert with select with limit operations,mgergely,mgergely,Major,Resolved,Fixed,24/May/19 14:13,27/May/19 20:00,,
Bug,KAFKA-8425,13235406,KIP 421 Bug: Modifying Immutable Originals Map results in Java exception ,,tejal,Blocker,Resolved,Fixed,24/May/19 14:09,03/Jun/19 12:02,,
Bug,CAMEL-13572,13235347,Message body ignored in DefaultNettyHttpBinding::toNettyResponse,zregvart,zregvart,Major,Resolved,Fixed,24/May/19 09:40,24/May/19 09:54,,
Bug,HDFS-14512,13235343,ONE_SSD policy will be violated while write data with DistributedFileSystem.create(....favoredNodes),ayushtkn,shenyinjie,Major,Resolved,Fixed,24/May/19 09:27,02/Oct/19 17:13,,
Bug,ZEPPELIN-4168,13235303,Use secure URLs for Maven repositories,prabhjyotsingh,prabhjyotsingh,Major,Closed,Fixed,24/May/19 07:06,24/Dec/20 03:18,,
Bug,SPARK-27824,13235253,Make rule EliminateResolvedHint idempotent,maryannxue,maryannxue,Minor,Resolved,Fixed,23/May/19 22:58,25/May/19 01:15,,
Bug,KAFKA-8422,13235246,Client should not use old versions of OffsetsForLeaderEpoch,hachikuji,hachikuji,Blocker,Resolved,Fixed,23/May/19 21:57,25/May/19 05:02,,
Bug,KAFKA-8418,13235212,Connect System tests are not waiting for REST resources to be registered,odiachenko,odiachenko,Blocker,Resolved,Fixed,23/May/19 19:09,11/Jun/19 06:32,,
Bug,HIVE-21786,13235210,Update repo URLs in poms,gates,gates,Major,Resolved,Fixed,23/May/19 18:50,01/Oct/19 22:07,,
Bug,KAFKA-8417,13235206,Remove redundant network definition --net=host when starting testing docker containers,kkonstantine,kkonstantine,Major,Resolved,Fixed,23/May/19 18:32,06/Apr/20 03:56,,
Bug,KAFKA-8415,13235168,Interface ConnectorClientConfigOverridePolicy needs to be excluded from class loading isolation,kkonstantine,kkonstantine,Blocker,Resolved,Fixed,23/May/19 15:22,23/May/19 19:18,,
Bug,GROOVY-9141,13235165,NPE: Groovy compiler error: exception in phase 'conversion' in source unit,paulk,emilles,Major,Closed,Fixed,23/May/19 15:15,22/Jul/19 04:21,,
Bug,HIVE-21784,13235156,Insert overwrite on an acid (not mm) table is ineffective if the input is empty,isuller,isuller,Major,Resolved,Fixed,23/May/19 14:27,21/Jul/20 09:22,,
Bug,HDFS-14509,13235126,DN throws InvalidToken due to inequality of password when upgrade NN 2.x to 3.x,John Smith,John Smith,Blocker,Resolved,Fixed,23/May/19 12:42,10/Oct/19 20:31,,
Bug,IGNITE-11868,13235117,GridClient#data() should be deprecated/removed.,kcheng.mvp,slava.koptilin,Minor,Resolved,Fixed,23/May/19 12:09,03/Oct/19 17:19,,
Bug,FLINK-12602,13235106,Correct the flink pom `artifactId` config and scala-free check logic,sunjincheng121,sunjincheng121,Major,Resolved,Fixed,23/May/19 10:47,02/Oct/19 17:48,,
Bug,IGNITE-11867,13235098,Fix flaky test GridCacheRebalancingWithAsyncClearingTest#testCorrectRebalancingCurrentlyRentingPartitions,ascherbakov,ascherbakov,Major,Resolved,Fixed,23/May/19 10:04,02/Aug/19 11:30,,
Bug,CAMEL-13561,13235091,camel-hystrix - HystrixBadRequestException is swallowed,davsclaus,christian.ohr,Major,Resolved,Fixed,23/May/19 09:34,07/Aug/19 03:32,,
Bug,KAFKA-8412,13235076,Still a nullpointer exception thrown on shutdown while flushing before closing producers,cpettitt-confluent,Sebastiaan83,Minor,Resolved,Fixed,23/May/19 08:35,26/Aug/19 16:55,,
Bug,FLINK-12598,13235064,Flink-shaded's shade-sources profile does not work anymore,chesnay,NicoK,Critical,Closed,Fixed,23/May/19 07:23,14/Nov/19 10:28,,
Bug,SPARK-27812,13235056,kubernetes client import non-daemon thread which block jvm exit.,igor.calabria,Andrew HUALI,Major,Resolved,Fixed,23/May/19 06:53,18/Mar/21 21:36,,
Bug,FLINK-12595,13235055,KinesisDataFetcherTest.testOriginalExceptionIsPreservedWhenInterruptedDuringShutdown deadlocks,rehevkor5,dwysakowicz,Critical,Resolved,Fixed,23/May/19 06:44,22/Jul/19 16:48,,
Bug,HBASE-22462,13235052,Should run a 'mvn install' at the end of hadoop check in pre commit job,zghao,zhangduo,Major,Resolved,Fixed,23/May/19 06:04,07/Oct/19 18:34,,
Bug,HIVE-21780,13234968,SetHashGroupByMinReduction should check parent operator number of rows to compute reduction,jcamachorodriguez,jcamachorodriguez,Major,Resolved,Fixed,22/May/19 18:21,23/May/19 16:27,,
Bug,ZEPPELIN-4166,13234960,"Zeppelin listens on all interfaces by default, with anonymous access",moon,blincoln,Major,Closed,Fixed,22/May/19 17:38,29/Sep/19 08:41,,
Bug,GROOVY-9136,13234945,Compile error when accessing a public field inside a closure,paulk,jbellassai,Major,Closed,Fixed,22/May/19 16:42,30/Jul/19 09:02,,
Bug,KAFKA-8407,13234939,Connector client overrides broken on client configs with type 'Class' or 'List',ChrisEgerton,ChrisEgerton,Blocker,Resolved,Fixed,22/May/19 16:18,23/May/19 19:24,,
Bug,SPARK-27806,13234936,byName/byPosition should apply to struct fields as well,cloud_fan,cloud_fan,Major,Resolved,Fixed,22/May/19 15:55,27/May/19 17:53,,
Bug,FLINK-12592,13234916,StreamTableEnvironment object has no attribute connect,sunjincheng121,trohrmann,Critical,Closed,Fixed,22/May/19 14:39,28/Jun/19 12:17,,
Bug,CAMEL-13560,13234914,Mail component is not reading attachments in OSGi,ffang,eximius,Minor,Resolved,Fixed,22/May/19 14:35,31/May/19 13:57,,
Bug,HBASE-22456,13234908,Polish TestSplitTransitionOnCluster,zhangduo,zhangduo,Major,Resolved,Fixed,22/May/19 14:07,28/May/19 00:34,,
Bug,CAMEL-13559,13234902,camel-salesforce: Add support for change data capture,aldettinger,aldettinger,Minor,Resolved,Fixed,22/May/19 13:05,03/Jun/19 08:54,,
Bug,IGNITE-11865,13234901,FailureProcessor treats tcp-comm-worker as blocked when it works on reestablishing connect to failed client node,sergey-chugunov,sergey-chugunov,Minor,Resolved,Fixed,22/May/19 13:04,02/Aug/19 11:29,,
Bug,HIVE-21778,13234892,"CBO: ""Struct is not null"" gets evaluated as `nullable` always causing filter miss in the query",vgarg,rajesh.balamohan,Major,Resolved,Fixed,22/May/19 12:16,13/Mar/20 16:15,,
Bug,FLINK-12591,13234880,Synchronization issue in StatsDReporterTest,SleePy,srichter,Major,Closed,Fixed,22/May/19 11:23,24/May/19 07:54,,
Bug,HIVE-21776,13234865,Replication fails to replicate a UDF with jar on HDFS during incremental,ashutosh.bapat,ashutosh.bapat,Major,Resolved,Fixed,22/May/19 10:27,16/Jun/20 10:54,,
Bug,CAMEL-13556,13234846,Camel main - Duration max messages may not work,davsclaus,davsclaus,Major,Resolved,Fixed,22/May/19 08:57,22/May/19 10:14,,
Bug,FLINK-12589,13234840,SQL end-to-end test fails on Travis,,chesnay,Major,Closed,Fixed,22/May/19 08:39,22/May/19 09:33,,
Bug,SPARK-27803,13234820,fix column pruning for python UDF,cloud_fan,cloud_fan,Major,Resolved,Fixed,22/May/19 07:22,27/May/19 12:43,,
Bug,HBASE-22453,13234808,"A ""NullPointerException"" could be thrown; ""tableDescriptor"" is nullable",q977734161,q977734161,Critical,Resolved,Fixed,22/May/19 06:14,07/Jun/19 03:27,,
Bug,FLINK-12586,13234798,Stderr and stdout are reversed in OptimizerPlanEnvironment,fan_li_ya,shinhira_kazunori,Minor,Closed,Fixed,22/May/19 05:11,23/May/19 09:58,,
Bug,ZOOKEEPER-3399,13234770,Remove logging in getGlobalOutstandingLimit for optimal performance.,hanm,hanm,Major,Resolved,Fixed,22/May/19 01:42,25/May/19 20:27,,
Bug,HBASE-22451,13234764,TestLoadIncrementalHFiles and TestSecureLoadIncrementalHFiles are flaky,apurtell,apurtell,Major,Resolved,Fixed,22/May/19 00:51,07/Oct/19 18:34,,
Bug,HIVE-21768,13234744,JDBC: Strip the default union prefix for un-enclosed UNION queries,gopalv,gopalv,Major,Resolved,Fixed,21/May/19 22:51,28/May/19 22:08,,
Bug,SPARK-27798,13234738,ConvertToLocalRelation should tolerate expression reusing output object,viirya,ykmori15,Blocker,Resolved,Fixed,21/May/19 22:25,02/Mar/20 21:15,,
Bug,KAFKA-8404,13234706,Authorization header is not passed in Connect when forwarding REST requests,rayokota,rayokota,Blocker,Resolved,Fixed,21/May/19 19:52,04/Jun/19 02:43,,
Bug,CAMEL-13554,13234693,"Using ""route1"" as a route id produces infinite loop",davsclaus,gsoto,Minor,Resolved,Fixed,21/May/19 18:37,22/May/19 07:54,,
Bug,FLINK-12576,13234610,inputQueueLength metric does not work for LocalInputChannels,,pnowojski,Major,Closed,Fixed,21/May/19 13:19,15/Oct/19 03:45,,
Bug,CAMEL-13553,13234605,OnCompletion behaves strange in combination with direct subroutes,davsclaus,jakob.thun,Minor,Resolved,Fixed,21/May/19 13:06,08/Jan/21 13:42,,
Bug,IGNITE-11859,13234598,CommandHandlerParsingTest#testExperimentalCommandIsDisabled() don't works,ktkalenko@gridgain.com,antonovsergey93,Major,Resolved,Fixed,21/May/19 12:39,11/Jul/19 09:34,,
Bug,ZEPPELIN-4164,13234578,submarine CommandParser causes openjdk to fail to compile,liuxun323,liuxun323,Major,Closed,Fixed,21/May/19 11:11,24/Dec/20 03:15,,
Bug,HDFS-14504,13234564,Rename with Snapshots does not honor quota limit,hemanthboyina,shashikant,Major,Resolved,Fixed,21/May/19 10:31,23/Aug/20 10:45,,
Bug,SPARK-27786,13234478,"SHA1, MD5, and Base64 expression codegen doesn't work when commons-codec is shaded",joshrosen,joshrosen,Minor,Resolved,Fixed,21/May/19 05:29,21/May/19 13:21,,
Bug,HIVE-21760,13234424,Sharedwork optimization should be bypassed for SMB joins,vgarg,vgarg,Major,Resolved,Fixed,21/May/19 00:15,21/May/19 18:28,,
Bug,KAFKA-8399,13234421,Add back `internal.leave.group.on.close` config for KStreams,bchen225242,bchen225242,Major,Resolved,Fixed,20/May/19 23:47,22/May/19 15:04,,
Bug,HIVE-21758,13234404,DBInstall tests broken on master and branch-3.1,aditya-shah,gates,Major,Closed,Fixed,20/May/19 22:10,01/Oct/19 22:06,,
Bug,GROOVY-9127,13234390,Cannot set protected field from subclass,daniel_sun,pablo72,Major,Closed,Fixed,20/May/19 20:13,22/Jul/19 04:21,,
Bug,SPARK-27782,13234378,Use '#' to mark expression id embedded in the subquery name in the SubqueryExec operator.,dkbiswal,dkbiswal,Minor,Resolved,Fixed,20/May/19 18:39,27/May/19 04:18,,
Bug,SPARK-27781,13234377,Tried to access method org.apache.avro.specific.SpecificData.<init>()V,,heuermh,Major,Resolved,Fixed,20/May/19 18:27,11/Sep/19 19:47,,
Bug,GROOVY-9126,13234367,Unreachable line numbers after ARETURN in bytecode,daniel_sun,admxiii,Major,Closed,Fixed,20/May/19 17:32,29/Jun/20 11:49,,
Bug,CAMEL-13550,13234350,camel-salesforce: Some integration tests do not pass,aldettinger,aldettinger,Minor,Resolved,Fixed,20/May/19 15:54,20/May/19 16:26,,
Bug,CAMEL-13549,13234342,expectedHeaderReceived should failed when no message is received,davsclaus,eximius,Minor,Resolved,Fixed,20/May/19 15:02,10/May/20 11:19,,
Bug,SPARK-27778,13234321,toPandas with arrow enabled fails for DF with no partitions,dvogelbacher,dvogelbacher,Major,Resolved,Fixed,20/May/19 13:57,22/May/19 04:24,,
Bug,CAMEL-13548,13234319,camel-spring build fails on windows,bedla,onders,Minor,Resolved,Fixed,20/May/19 13:45,15/Jul/19 12:09,,
Bug,CAMEL-13546,13234278,camel-package-maven-plugin - spring auto configuration generation fails for properties component on windows as type contains in valid char  which is '<' and '>',onders,onders,Minor,Resolved,Fixed,20/May/19 11:25,21/May/19 08:21,,
Bug,HIVE-21756,13234270,Backport HIVE-21404 to branch-3: MSSQL upgrade script alters the wrong column,dlavati,dlavati,Major,Closed,Fixed,20/May/19 11:00,26/Aug/19 21:21,,
Bug,HIVE-21755,13234269,Backport HIVE-21462 to branch-3: Upgrading SQL server backed metastore when changing data type of a column with constraints,dlavati,dlavati,Major,Closed,Fixed,20/May/19 10:57,01/Jun/20 07:14,,
Bug,FLINK-12553,13234214,Fix a bug in SqlDateTimeUtils#parseToTimeMillis,fan_li_ya,fan_li_ya,Minor,Closed,Fixed,20/May/19 07:16,13/Apr/21 20:40,,
Bug,HIVE-21753,13234188,Update HiveMetastore authorization to enable use of HiveAuthorizer implementation,rmani,rmani,Critical,Resolved,Fixed,20/May/19 00:11,21/Aug/20 07:42,,
Bug,CAMEL-13545,13234181,netty4-http tests report memory leak,zregvart,zregvart,Major,Resolved,Fixed,19/May/19 18:35,20/May/19 07:14,,
Bug,KAFKA-8392,13234171,Kafka broker leaks metric when partition leader moves to another node.,tuvtran,ckamal,Major,Resolved,Fixed,19/May/19 15:01,19/Jul/19 22:29,,
Bug,HBASE-22442,13234117,Nightly build is failing with hadoop 3.x,zhangduo,zhangduo,Major,Resolved,Fixed,18/May/19 12:49,28/May/19 00:36,,
Bug,HIVE-21752,13234100,Thread Safety and Memory Leaks in HCatRecordObjectInspectorFactory,jalpan.randeri,jalpan.randeri,Minor,Resolved,Fixed,18/May/19 06:58,16/Dec/19 04:07,,
Bug,SPARK-27762,13234048,Support user provided avro schema for writing fields with different ordering,dbtsai,dbtsai,Major,Resolved,Fixed,17/May/19 19:57,04/Feb/21 18:58,,
Bug,HDFS-14500,13234042,NameNode StartupProgress continues to report edit log segments after the LOADING_EDITS phase is finished,xkrogen,xkrogen,Major,Resolved,Fixed,17/May/19 19:22,20/Feb/20 01:55,,
